timestamp,speed,throttle,brake,rpm
16-May-2025 10:00:39,255,99,0,98
16-May-2025 10:00:39,255,99,0,175
16-May-2025 10:00:39,255,100,0,180
16-May-2025 10:00:39,117,0,100,178
16-May-2025 10:00:39,71,11,0,87
16-May-2025 10:00:39,167,99,0,133
16-May-2025 10:00:39,246,99,0,23
16-May-2025 10:00:40,255,99,0,158
16-May-2025 10:00:40,255,99,0,188
16-May-2025 10:00:40,255,99,0,23
16-May-2025 10:00:40,186,0,100,88
16-May-2025 10:00:40,121,22,0,143
16-May-2025 10:00:40,209,99,0,36
16-May-2025 10:00:40,236,0,100,21
16-May-2025 10:00:40,224,99,0,168
16-May-2025 10:00:40,255,0,100,44
16-May-2025 10:00:41,205,99,0,50
16-May-2025 10:00:41,255,99,0,144
16-May-2025 10:00:41,255,99,0,76
16-May-2025 10:00:41,255,99,0,98
16-May-2025 10:00:41,255,99,0,211
16-May-2025 10:00:41,201,7,0,28
16-May-2025 10:00:41,251,99,0,51
16-May-2025 10:00:41,255,99,0,255
16-May-2025 10:00:41,255,100,0,141
16-May-2025 10:00:41,255,100,0,155
16-May-2025 10:00:41,255,0,100,142
16-May-2025 10:00:42,223,99,0,172
16-May-2025 10:00:42,255,99,0,209
16-May-2025 10:00:42,255,99,0,210
